JAHR;GKZ;HOEST_AUSBILDUNG;ANZAHL
2013;61259;Hochschule und Akademie;407
2013;61260;Pflichtschule;101
2013;61260;Lehrabschluss;379
2013;61260;Mittlere und h̦here Schule;185
2013;61260;Hochschule und Akademie;43
2013;61261;Pflichtschule;117
2013;61261;Lehrabschluss;586
2013;61261;Mittlere und h̦here Schule;350
2013;61261;Hochschule und Akademie;95
2013;61262;Pflichtschule;193
2013;61262;Lehrabschluss;592
2013;61262;Mittlere und h̦here Schule;320
2013;61262;Hochschule und Akademie;113
2013;61263;Pflichtschule;621
2013;61263;Lehrabschluss;1387
2013;61263;Mittlere und h̦here Schule;873
2013;61263;Hochschule und Akademie;237
2013;61264;Pflichtschule;183
2013;61264;Lehrabschluss;492
2013;61264;Mittlere und h̦here Schule;311
2013;61264;Hochschule und Akademie;62
2013;61265;Pflichtschule;555
2013;61265;Lehrabschluss;1927
2013;61265;Mittlere und h̦here Schule;1262
2013;61265;Hochschule und Akademie;359
2013;61266;Pflichtschule;113
2013;61266;Lehrabschluss;529
2013;61266;Mittlere und h̦here Schule;225
2013;61266;Hochschule und Akademie;41
2013;61267;Pflichtschule;315
2013;61267;Lehrabschluss;744
2013;61267;Mittlere und h̦here Schule;462
2013;61267;Hochschule und Akademie;133
2013;61410;Pflichtschule;58
2013;61410;Lehrabschluss;238
2013;61410;Mittlere und h̦here Schule;191
2013;61410;Hochschule und Akademie;39
2013;61413;Pflichtschule;57
2013;61413;Lehrabschluss;175
2013;61413;Mittlere und h̦here Schule;122
2013;61413;Hochschule und Akademie;31
2013;61425;Pflichtschule;141
2013;61425;Lehrabschluss;566
2013;61425;Mittlere und h̦here Schule;429
2013;61425;Hochschule und Akademie;85
2013;61428;Pflichtschule;50
2013;61428;Lehrabschluss;276
2013;61428;Mittlere und h̦here Schule;211
2013;61428;Hochschule und Akademie;52
2013;61437;Pflichtschule;152
2013;61437;Lehrabschluss;438
2013;61437;Mittlere und h̦here Schule;281
2013;61437;Hochschule und Akademie;59
2013;61438;Pflichtschule;269
2013;61438;Lehrabschluss;850
2013;61438;Mittlere und h̦here Schule;730
2013;61438;Hochschule und Akademie;359
2013;61439;Pflichtschule;323
2013;61439;Lehrabschluss;1334
2013;61439;Mittlere und h̦here Schule;1072
2013;61439;Hochschule und Akademie;257
2013;61440;Pflichtschule;266
2013;61440;Lehrabschluss;845
2013;61440;Mittlere und h̦here Schule;585
2013;61440;Hochschule und Akademie;128
2013;61441;Pflichtschule;87
2013;61441;Lehrabschluss;358
2013;61441;Mittlere und h̦here Schule;217
2013;61441;Hochschule und Akademie;37
2013;61442;Pflichtschule;145
2013;61442;Lehrabschluss;493
2013;61442;Mittlere und h̦here Schule;372
2013;61442;Hochschule und Akademie;113
2013;61443;Pflichtschule;172
2013;61443;Lehrabschluss;569
2013;61443;Mittlere und h̦here Schule;350
2013;61443;Hochschule und Akademie;102
2013;61444;Pflichtschule;188
2013;61444;Lehrabschluss;642
2013;61444;Mittlere und h̦here Schule;408
2013;61444;Hochschule und Akademie;104
2013;61445;Pflichtschule;169
2013;61445;Lehrabschluss;575
2013;61445;Mittlere und h̦here Schule;311
2013;61445;Hochschule und Akademie;68
2013;61446;Pflichtschule;144
2013;61446;Lehrabschluss;548
2013;61446;Mittlere und h̦here Schule;325
2013;61446;Hochschule und Akademie;83
2013;61611;Pflichtschule;189
2013;61611;Lehrabschluss;677
2013;61611;Mittlere und h̦here Schule;552
2013;61611;Hochschule und Akademie;112
2013;61612;Pflichtschule;287
2013;61612;Lehrabschluss;877
2013;61612;Mittlere und h̦here Schule;621
2013;61612;Hochschule und Akademie;216
2013;61615;Pflichtschule;153
2013;61615;Lehrabschluss;619
2013;61615;Mittlere und h̦here Schule;460
2013;61615;Hochschule und Akademie;91
2013;61618;Pflichtschule;169
2013;61618;Lehrabschluss;478
2013;61618;Mittlere und h̦here Schule;333
2013;61618;Hochschule und Akademie;60
2013;61621;Pflichtschule;71
2013;61621;Lehrabschluss;241
2013;61621;Mittlere und h̦here Schule;166
2013;61621;Hochschule und Akademie;30
2013;61624;Pflichtschule;247
2013;61624;Lehrabschluss;954
2013;61624;Mittlere und h̦here Schule;601
2013;61624;Hochschule und Akademie;165
2013;61625;Pflichtschule;991
2013;61625;Lehrabschluss;2391
2013;61625;Mittlere und h̦here Schule;1852
2013;61625;Hochschule und Akademie;473
2013;61626;Pflichtschule;514
2013;61626;Lehrabschluss;1440
2013;61626;Mittlere und h̦here Schule;1149
2013;61626;Hochschule und Akademie;300
2013;61627;Pflichtschule;127
2013;61627;Lehrabschluss;489
2013;61627;Mittlere und h̦here Schule;377
2013;61627;Hochschule und Akademie;76
2013;61628;Pflichtschule;189
2013;61628;Lehrabschluss;487
2013;61628;Mittlere und h̦here Schule;314
2013;61628;Hochschule und Akademie;52
2013;61629;Pflichtschule;80
2013;61629;Lehrabschluss;325
2013;61629;Mittlere und h̦here Schule;218
2013;61629;Hochschule und Akademie;40
2013;61630;Pflichtschule;144
2013;61630;Lehrabschluss;462
2013;61630;Mittlere und h̦here Schule;393
2013;61630;Hochschule und Akademie;52
2013;61631;Pflichtschule;1063
2013;61631;Lehrabschluss;2579
2013;61631;Mittlere und h̦here Schule;1855
2013;61631;Hochschule und Akademie;468
2013;61632;Pflichtschule;239
2013;61632;Lehrabschluss;822
2013;61632;Mittlere und h̦here Schule;630
2013;61632;Hochschule und Akademie;122
2013;61633;Pflichtschule;280
2013;61633;Lehrabschluss;1103
2013;61633;Mittlere und h̦here Schule;852
2013;61633;Hochschule und Akademie;286
2013;61701;Pflichtschule;195
2013;61701;Lehrabschluss;559
2013;61701;Mittlere und h̦here Schule;381
2013;61701;Hochschule und Akademie;119
2013;61708;Pflichtschule;160
2013;61708;Lehrabschluss;468
2013;61708;Mittlere und h̦here Schule;234
2013;61708;Hochschule und Akademie;49
2013;61710;Pflichtschule;126
2013;61710;Lehrabschluss;412
2013;61710;Mittlere und h̦here Schule;196
2013;61710;Hochschule und Akademie;30
2013;61711;Pflichtschule;92
2013;61711;Lehrabschluss;278
2013;61711;Mittlere und h̦here Schule;135
2013;61711;Hochschule und Akademie;27
2013;61716;Pflichtschule;297
2013;61716;Lehrabschluss;766
2013;61716;Mittlere und h̦here Schule;610
2013;61716;Hochschule und Akademie;168
2013;61719;Pflichtschule;190
2013;61719;Lehrabschluss;633
2013;61719;Mittlere und h̦here Schule;413
2013;61719;Hochschule und Akademie;116
2013;61727;Pflichtschule;174
2013;61727;Lehrabschluss;635
2013;61727;Mittlere und h̦here Schule;439
2013;61727;Hochschule und Akademie;153
2013;61728;Pflichtschule;75
2013;61728;Lehrabschluss;229
2013;61728;Mittlere und h̦here Schule;129
2013;61728;Hochschule und Akademie;20
2013;61729;Pflichtschule;145
2013;61729;Lehrabschluss;607
2013;61729;Mittlere und h̦here Schule;431
2013;61729;Hochschule und Akademie;107
2013;61730;Pflichtschule;134
2013;61730;Lehrabschluss;556
2013;61730;Mittlere und h̦here Schule;398
2013;61730;Hochschule und Akademie;130
2013;61731;Pflichtschule;149
2013;61731;Lehrabschluss;483
2013;61731;Mittlere und h̦here Schule;223
2013;61731;Hochschule und Akademie;34
2013;61740;Pflichtschule;151
2013;61740;Lehrabschluss;580
2013;61740;Mittlere und h̦here Schule;472
2013;61740;Hochschule und Akademie;78
2013;61741;Pflichtschule;106
2013;61741;Lehrabschluss;349
2013;61741;Mittlere und h̦here Schule;214
2013;61741;Hochschule und Akademie;42
2013;61743;Pflichtschule;41
2013;61743;Lehrabschluss;213
2013;61743;Mittlere und h̦here Schule;140
2013;61743;Hochschule und Akademie;31
2013;61744;Pflichtschule;76
2013;61744;Lehrabschluss;203
2013;61744;Mittlere und h̦here Schule;110
2013;61744;Hochschule und Akademie;12
2013;61745;Pflichtschule;122
2013;61745;Lehrabschluss;361
2013;61745;Mittlere und h̦here Schule;188
2013;61745;Hochschule und Akademie;26
2013;61746;Pflichtschule;383
2013;61746;Lehrabschluss;1124
2013;61746;Mittlere und h̦here Schule;725
2013;61746;Hochschule und Akademie;198
2013;61748;Pflichtschule;473
2013;61748;Lehrabschluss;1372
2013;61748;Mittlere und h̦here Schule;635
2013;61748;Hochschule und Akademie;138
2013;61750;Pflichtschule;208
2013;61750;Lehrabschluss;600
2013;61750;Mittlere und h̦here Schule;355
2013;61750;Hochschule und Akademie;49
2013;61751;Pflichtschule;194
2013;61751;Lehrabschluss;659
2013;61751;Mittlere und h̦here Schule;462
2013;61751;Hochschule und Akademie;155
2013;61756;Pflichtschule;402
2013;61756;Lehrabschluss;1217
2013;61756;Mittlere und h̦here Schule;742
2013;61756;Hochschule und Akademie;149
2013;61757;Pflichtschule;506
2013;61757;Lehrabschluss;1535
2013;61757;Mittlere und h̦here Schule;882
2013;61757;Hochschule und Akademie;219
2013;61758;Pflichtschule;108
2013;61758;Lehrabschluss;565
2013;61758;Mittlere und h̦here Schule;373
2013;61758;Hochschule und Akademie;49
2013;61759;Pflichtschule;157
2013;61759;Lehrabschluss;478
2013;61759;Mittlere und h̦here Schule;319
2013;61759;Hochschule und Akademie;63
2013;61760;Pflichtschule;972
2013;61760;Lehrabschluss;2574
2013;61760;Mittlere und h̦here Schule;1978
2013;61760;Hochschule und Akademie;756
2013;61761;Pflichtschule;104
2013;61761;Lehrabschluss;475
2013;61761;Mittlere und h̦here Schule;335
2013;61761;Hochschule und Akademie;103
2013;61762;Pflichtschule;224
2013;61762;Lehrabschluss;659
2013;61762;Mittlere und h̦here Schule;376
2013;61762;Hochschule und Akademie;82
2013;61763;Pflichtschule;328
2013;61763;Lehrabschluss;1389
2013;61763;Mittlere und h̦here Schule;760
2013;61763;Hochschule und Akademie;172
2013;61764;Pflichtschule;397
2013;61764;Lehrabschluss;1064
2013;61764;Mittlere und h̦here Schule;629
2013;61764;Hochschule und Akademie;199
2013;61765;Pflichtschule;373
2013;61765;Lehrabschluss;1475
2013;61765;Mittlere und h̦here Schule;1031
2013;61765;Hochschule und Akademie;247
2013;61766;Pflichtschule;1016
2013;61766;Lehrabschluss;2856
2013;61766;Mittlere und h̦here Schule;2256
2013;61766;Hochschule und Akademie;812
2013;62007;Pflichtschule;696
2013;62007;Lehrabschluss;2138
2013;62007;Mittlere und h̦here Schule;1284
2013;62007;Hochschule und Akademie;360
2013;62008;Pflichtschule;112
2013;62008;Lehrabschluss;411
2013;62008;Mittlere und h̦here Schule;278
2013;62008;Hochschule und Akademie;67
2013;62010;Pflichtschule;23
2013;62010;Lehrabschluss;127
2013;62010;Mittlere und h̦here Schule;90
2013;62010;Hochschule und Akademie;22
2013;62014;Pflichtschule;120
2013;62014;Lehrabschluss;395
2013;62014;Mittlere und h̦here Schule;427
2013;62014;Hochschule und Akademie;143
2013;62021;Pflichtschule;36
2013;62021;Lehrabschluss;131
2013;62021;Mittlere und h̦here Schule;112
2013;62021;Hochschule und Akademie;15
2013;62026;Pflichtschule;66
2013;62026;Lehrabschluss;275
2013;62026;Mittlere und h̦here Schule;154
2013;62026;Hochschule und Akademie;19
2013;62032;Pflichtschule;53
2013;62032;Lehrabschluss;315
2013;62032;Mittlere und h̦here Schule;232
2013;62032;Hochschule und Akademie;56
2013;62034;Pflichtschule;76
2013;62034;Lehrabschluss;341
2013;62034;Mittlere und h̦here Schule;247
2013;62034;Hochschule und Akademie;119
2013;62036;Pflichtschule;96
2013;62036;Lehrabschluss;404
2013;62036;Mittlere und h̦here Schule;253
2013;62036;Hochschule und Akademie;45
2013;62038;Pflichtschule;947
2013;62038;Lehrabschluss;2156
2013;62038;Mittlere und h̦here Schule;1055
2013;62038;Hochschule und Akademie;289
2013;62039;Pflichtschule;133
2013;62039;Lehrabschluss;511
2013;62039;Mittlere und h̦here Schule;349
2013;62039;Hochschule und Akademie;108
2013;62040;Pflichtschule;1074
2013;62040;Lehrabschluss;2606
2013;62040;Mittlere und h̦here Schule;1726
2013;62040;Hochschule und Akademie;558
2013;62041;Pflichtschule;1763
2013;62041;Lehrabschluss;3351
2013;62041;Mittlere und h̦here Schule;1793
2013;62041;Hochschule und Akademie;490
2013;62042;Pflichtschule;318
2013;62042;Lehrabschluss;1137
2013;62042;Mittlere und h̦here Schule;703
2013;62042;Hochschule und Akademie;163
2013;62043;Pflichtschule;237
2013;62043;Lehrabschluss;855
2013;62043;Mittlere und h̦here Schule;510
2013;62043;Hochschule und Akademie;135
2013;62044;Pflichtschule;212
2013;62044;Lehrabschluss;809
2013;62044;Mittlere und h̦here Schule;512
2013;62044;Hochschule und Akademie;99
2013;62045;Pflichtschule;102
2013;62045;Lehrabschluss;506
2013;62045;Mittlere und h̦here Schule;437
2013;62045;Hochschule und Akademie;145
2013;62046;Pflichtschule;194
2013;62046;Lehrabschluss;775
2013;62046;Mittlere und h̦here Schule;549
2013;62046;Hochschule und Akademie;133
2013;62047;Pflichtschule;408
2013;62047;Lehrabschluss;1568
2013;62047;Mittlere und h̦here Schule;1068
2013;62047;Hochschule und Akademie;283
2013;62048;Pflichtschule;313
2013;62048;Lehrabschluss;1307
2013;62048;Mittlere und h̦here Schule;1072
2013;62048;Hochschule und Akademie;283
2013;62105;Pflichtschule;136
2013;62105;Lehrabschluss;463
2013;62105;Mittlere und h̦here Schule;362
2013;62105;Hochschule und Akademie;65
2013;62115;Pflichtschule;359
2013;62115;Lehrabschluss;1354
2013;62115;Mittlere und h̦here Schule;1088
2013;62115;Hochschule und Akademie;280
2013;62116;Pflichtschule;284
2013;62116;Lehrabschluss;1105
2013;62116;Mittlere und h̦here Schule;759
2013;62116;Hochschule und Akademie;192
2013;62125;Pflichtschule;172
2013;62125;Lehrabschluss;619
2013;62125;Mittlere und h̦here Schule;468
2013;62125;Hochschule und Akademie;145
2013;62128;Pflichtschule;217
2013;62128;Lehrabschluss;927
2013;62128;Mittlere und h̦here Schule;723
2013;62128;Hochschule und Akademie;276
2013;62131;Pflichtschule;121
2013;62131;Lehrabschluss;439
2013;62131;Mittlere und h̦here Schule;291
2013;62131;Hochschule und Akademie;60
2013;62132;Pflichtschule;170
2013;62132;Lehrabschluss;601
2013;62132;Mittlere und h̦here Schule;330
2013;62132;Hochschule und Akademie;55
2013;62135;Pflichtschule;103
2013;62135;Lehrabschluss;450
2013;62135;Mittlere und h̦here Schule;283
2013;62135;Hochschule und Akademie;58
2013;62138;Pflichtschule;151
2013;62138;Lehrabschluss;610
2013;62138;Mittlere und h̦here Schule;496
2013;62138;Hochschule und Akademie;173
2013;62139;Pflichtschule;1437
2013;62139;Lehrabschluss;3849
2013;62139;Mittlere und h̦here Schule;3092
2013;62139;Hochschule und Akademie;1114
2013;62140;Pflichtschule;2905
2013;62140;Lehrabschluss;6096
2013;62140;Mittlere und h̦here Schule;3637
2013;62140;Hochschule und Akademie;1088
2013;62141;Pflichtschule;718
2013;62141;Lehrabschluss;2151
2013;62141;Mittlere und h̦here Schule;1598
2013;62141;Hochschule und Akademie;428
2013;62142;Pflichtschule;301
2013;62142;Lehrabschluss;1233
2013;62142;Mittlere und h̦here Schule;622
2013;62142;Hochschule und Akademie;162
2013;62143;Pflichtschule;960
2013;62143;Lehrabschluss;2147
2013;62143;Mittlere und h̦here Schule;1475
2013;62143;Hochschule und Akademie;416
2013;62144;Pflichtschule;234
2013;62144;Lehrabschluss;793
2013;62144;Mittlere und h̦here Schule;485
2013;62144;Hochschule und Akademie;93
2013;62145;Pflichtschule;568
2013;62145;Lehrabschluss;1873
2013;62145;Mittlere und h̦here Schule;1243
2013;62145;Hochschule und Akademie;293
2013;62146;Pflichtschule;204
2013;62146;Lehrabschluss;734
2013;62146;Mittlere und h̦here Schule;529
2013;62146;Hochschule und Akademie;148
2013;62147;Pflichtschule;228
2013;62147;Lehrabschluss;687
2013;62147;Mittlere und h̦here Schule;376
2013;62147;Hochschule und Akademie;96
2013;62148;Pflichtschule;136
2013;62148;Lehrabschluss;598
2013;62148;Mittlere und h̦here Schule;421
2013;62148;Hochschule und Akademie;69
2013;62202;Pflichtschule;166
2013;62202;Lehrabschluss;464
2013;62202;Mittlere und h̦here Schule;300
2013;62202;Hochschule und Akademie;57
2013;62205;Pflichtschule;233
2013;62205;Lehrabschluss;651
2013;62205;Mittlere und h̦here Schule;397
2013;62205;Hochschule und Akademie;65
2013;62206;Pflichtschule;104
2013;62206;Lehrabschluss;245
2013;62206;Mittlere und h̦here Schule;218
2013;62206;Hochschule und Akademie;51
2013;62209;Pflichtschule;136
2013;62209;Lehrabschluss;345
2013;62209;Mittlere und h̦here Schule;247
2013;62209;Hochschule und Akademie;49
2013;62211;Pflichtschule;252
2013;62211;Lehrabschluss;710
2013;62211;Mittlere und h̦here Schule;528
2013;62211;Hochschule und Akademie;118
2013;62214;Pflichtschule;177
2013;62214;Lehrabschluss;517
2013;62214;Mittlere und h̦here Schule;375
2013;62214;Hochschule und Akademie;53
2013;62216;Pflichtschule;123
2013;62216;Lehrabschluss;361
2013;62216;Mittlere und h̦here Schule;269
2013;62216;Hochschule und Akademie;63
2013;62219;Pflichtschule;672
2013;62219;Lehrabschluss;1375
2013;62219;Mittlere und h̦here Schule;1286
2013;62219;Hochschule und Akademie;557
2013;62220;Pflichtschule;196
2013;62220;Lehrabschluss;587
2013;62220;Mittlere und h̦here Schule;440
2013;62220;Hochschule und Akademie;142
2013;62226;Pflichtschule;161
2013;62226;Lehrabschluss;379
2013;62226;Mittlere und h̦here Schule;263
2013;62226;Hochschule und Akademie;57
2013;62232;Pflichtschule;189
2013;62232;Lehrabschluss;467
2013;62232;Mittlere und h̦here Schule;275
2013;62232;Hochschule und Akademie;45
2013;62233;Pflichtschule;294
2013;62233;Lehrabschluss;867
2013;62233;Mittlere und h̦here Schule;623
2013;62233;Hochschule und Akademie;134
2013;62235;Pflichtschule;240
2013;62235;Lehrabschluss;637
2013;62235;Mittlere und h̦here Schule;372
2013;62235;Hochschule und Akademie;88
2013;62242;Pflichtschule;82
2013;62242;Lehrabschluss;344
2013;62242;Mittlere und h̦here Schule;228
2013;62242;Hochschule und Akademie;30
2013;62244;Pflichtschule;202
2013;62244;Lehrabschluss;605
2013;62244;Mittlere und h̦here Schule;394
2013;62244;Hochschule und Akademie;78
2013;62245;Pflichtschule;132
2013;62245;Lehrabschluss;392
2013;62245;Mittlere und h̦here Schule;384
2013;62245;Hochschule und Akademie;34
2013;62247;Pflichtschule;134
2013;62247;Lehrabschluss;453
2013;62247;Mittlere und h̦here Schule;233
2013;62247;Hochschule und Akademie;54
2013;62256;Pflichtschule;273
2013;62256;Lehrabschluss;614
2013;62256;Mittlere und h̦here Schule;425
2013;62256;Hochschule und Akademie;111
2013;62262;Pflichtschule;133
2013;62262;Lehrabschluss;365
2013;62262;Mittlere und h̦here Schule;307
2013;62262;Hochschule und Akademie;88
2013;62264;Pflichtschule;418
2013;62264;Lehrabschluss;1093
2013;62264;Mittlere und h̦here Schule;664
2013;62264;Hochschule und Akademie;160
2013;62265;Pflichtschule;208
2013;62265;Lehrabschluss;571
2013;62265;Mittlere und h̦here Schule;400
2013;62265;Hochschule und Akademie;87
2013;62266;Pflichtschule;258
2013;62266;Lehrabschluss;691
2013;62266;Mittlere und h̦here Schule;444
2013;62266;Hochschule und Akademie;86
2013;62268;Pflichtschule;297
2013;62268;Lehrabschluss;899
2013;62268;Mittlere und h̦here Schule;637
2013;62268;Hochschule und Akademie;129
2013;62269;Pflichtschule;192
2013;62269;Lehrabschluss;462
2013;62269;Mittlere und h̦here Schule;458
2013;62269;Hochschule und Akademie;128
2013;62270;Pflichtschule;264
2013;62270;Lehrabschluss;709
2013;62270;Mittlere und h̦here Schule;369
2013;62270;Hochschule und Akademie;48
2013;62271;Pflichtschule;397
2013;62271;Lehrabschluss;990
2013;62271;Mittlere und h̦here Schule;744
2013;62271;Hochschule und Akademie;182
2013;62272;Pflichtschule;298
2013;62272;Lehrabschluss;834
2013;62272;Mittlere und h̦here Schule;579
2013;62272;Hochschule und Akademie;102
2013;62273;Pflichtschule;225
2013;62273;Lehrabschluss;544
2013;62273;Mittlere und h̦here Schule;374
2013;62273;Hochschule und Akademie;57
2013;62274;Pflichtschule;234
2013;62274;Lehrabschluss;305
2013;62274;Mittlere und h̦here Schule;268
2013;62274;Hochschule und Akademie;47
2013;62275;Pflichtschule;653
2013;62275;Lehrabschluss;1795
2013;62275;Mittlere und h̦here Schule;1114
2013;62275;Hochschule und Akademie;259
2013;62276;Pflichtschule;176
2013;62276;Lehrabschluss;444
2013;62276;Mittlere und h̦here Schule;250
2013;62276;Hochschule und Akademie;43
2013;62277;Pflichtschule;274
2013;62277;Lehrabschluss;767
2013;62277;Mittlere und h̦here Schule;523
2013;62277;Hochschule und Akademie;114
2013;62278;Pflichtschule;465
2013;62278;Lehrabschluss;1288
2013;62278;Mittlere und h̦here Schule;1062
2013;62278;Hochschule und Akademie;163
2013;62279;Pflichtschule;130
2013;62279;Lehrabschluss;456
2013;62279;Mittlere und h̦here Schule;309
2013;62279;Hochschule und Akademie;61
2013;62280;Pflichtschule;1109
2013;62280;Lehrabschluss;2148
2013;62280;Mittlere und h̦here Schule;1873
2013;62280;Hochschule und Akademie;709
2013;62311;Pflichtschule;173
2013;62311;Lehrabschluss;345
2013;62311;Mittlere und h̦here Schule;245
2013;62311;Hochschule und Akademie;51
2013;62314;Pflichtschule;145
2013;62314;Lehrabschluss;391
2013;62314;Mittlere und h̦here Schule;177
2013;62314;Hochschule und Akademie;51
2013;62326;Pflichtschule;160
2013;62326;Lehrabschluss;457
2013;62326;Mittlere und h̦here Schule;369
2013;62326;Hochschule und Akademie;86
2013;62330;Pflichtschule;225
2013;62330;Lehrabschluss;457
2013;62330;Mittlere und h̦here Schule;281
2013;62330;Hochschule und Akademie;48
2013;62332;Pflichtschule;211
2013;62332;Lehrabschluss;475
2013;62332;Mittlere und h̦here Schule;220
2013;62332;Hochschule und Akademie;50
2013;62335;Pflichtschule;112
2013;62335;Lehrabschluss;343
2013;62335;Mittlere und h̦here Schule;257
2013;62335;Hochschule und Akademie;53
2013;62343;Pflichtschule;141
2013;62343;Lehrabschluss;376
2013;62343;Mittlere und h̦here Schule;221
2013;62343;Hochschule und Akademie;42
2013;62368;Pflichtschule;113
2013;62368;Lehrabschluss;345
2013;62368;Mittlere und h̦here Schule;276
2013;62368;Hochschule und Akademie;56
2013;62372;Pflichtschule;203
2013;62372;Lehrabschluss;367
2013;62372;Mittlere und h̦here Schule;179
2013;62372;Hochschule und Akademie;38
2013;62375;Pflichtschule;568
2013;62375;Lehrabschluss;1532
2013;62375;Mittlere und h̦here Schule;865
2013;62375;Hochschule und Akademie;244
2013;62376;Pflichtschule;244
2013;62376;Lehrabschluss;756
2013;62376;Mittlere und h̦here Schule;538
2013;62376;Hochschule und Akademie;228
2013;62377;Pflichtschule;189
2013;62377;Lehrabschluss;556
2013;62377;Mittlere und h̦here Schule;326
2013;62377;Hochschule und Akademie;67
2013;62378;Pflichtschule;925
2013;62378;Lehrabschluss;1899
2013;62378;Mittlere und h̦here Schule;1283
2013;62378;Hochschule und Akademie;330
2013;62379;Pflichtschule;1755
2013;62379;Lehrabschluss;3296
2013;62379;Mittlere und h̦here Schule;2251
2013;62379;Hochschule und Akademie;713
2013;62380;Pflichtschule;785
2013;62380;Lehrabschluss;1772
2013;62380;Mittlere und h̦here Schule;1053
2013;62380;Hochschule und Akademie;172
2013;62381;Pflichtschule;362
2013;62381;Lehrabschluss;932
2013;62381;Mittlere und h̦here Schule;555
2013;62381;Hochschule und Akademie;158
2013;62382;Pflichtschule;512
2013;62382;Lehrabschluss;1297
2013;62382;Mittlere und h̦here Schule;768
2013;62382;Hochschule und Akademie;152
2013;62383;Pflichtschule;389
2013;62383;Lehrabschluss;1006
2013;62383;Mittlere und h̦here Schule;582
2013;62383;Hochschule und Akademie;181
2013;62384;Pflichtschule;400
2013;62384;Lehrabschluss;914
2013;62384;Mittlere und h̦here Schule;538
2013;62384;Hochschule und Akademie;84
2013;62385;Pflichtschule;276
2013;62385;Lehrabschluss;827
2013;62385;Mittlere und h̦here Schule;425
2013;62385;Hochschule und Akademie;90
2013;62386;Pflichtschule;645
2013;62386;Lehrabschluss;1348
2013;62386;Mittlere und h̦here Schule;861
2013;62386;Hochschule und Akademie;193
2013;62387;Pflichtschule;313
2013;62387;Lehrabschluss;731
2013;62387;Mittlere und h̦here Schule;389
2013;62387;Hochschule und Akademie;68
2013;62388;Pflichtschule;364
2013;62388;Lehrabschluss;903
2013;62388;Mittlere und h̦here Schule;487
2013;62388;Hochschule und Akademie;96
2013;62389;Pflichtschule;537
2013;62389;Lehrabschluss;1150
2013;62389;Mittlere und h̦here Schule;621
2013;62389;Hochschule und Akademie;129
2013;62390;Pflichtschule;371
2013;62390;Lehrabschluss;1051
2013;62390;Mittlere und h̦here Schule;661
2013;62390;Hochschule und Akademie;163
2014;60101;Pflichtschule;30315
2014;60101;Lehrabschluss;37779
2014;60101;Mittlere und h̦here Schule;59865
2014;60101;Hochschule und Akademie;50560
2014;60305;Pflichtschule;255
2014;60305;Lehrabschluss;801
2014;60305;Mittlere und h̦here Schule;566
2014;60305;Hochschule und Akademie;163
2014;60318;Pflichtschule;249
2014;60318;Lehrabschluss;914
2014;60318;Mittlere und h̦here Schule;638
2014;60318;Hochschule und Akademie;278
2014;60323;Pflichtschule;216
2014;60323;Lehrabschluss;457
2014;60323;Mittlere und h̦here Schule;235
2014;60323;Hochschule und Akademie;45
2014;60324;Pflichtschule;139
2014;60324;Lehrabschluss;517
2014;60324;Mittlere und h̦here Schule;305
2014;60324;Hochschule und Akademie;95
2014;60326;Pflichtschule;109
2014;60326;Lehrabschluss;421
2014;60326;Mittlere und h̦here Schule;275
2014;60326;Hochschule und Akademie;107
2014;60329;Pflichtschule;130
2014;60329;Lehrabschluss;408
2014;60329;Mittlere und h̦here Schule;235
2014;60329;Hochschule und Akademie;52
2014;60341;Pflichtschule;162
2014;60341;Lehrabschluss;473
2014;60341;Mittlere und h̦here Schule;279
2014;60341;Hochschule und Akademie;60
2014;60344;Pflichtschule;1131
2014;60344;Lehrabschluss;2810
2014;60344;Mittlere und h̦here Schule;2192
2014;60344;Hochschule und Akademie;833
2014;60345;Pflichtschule;799
2014;60345;Lehrabschluss;1897
2014;60345;Mittlere und h̦here Schule;1093
2014;60345;Hochschule und Akademie;242
2014;60346;Pflichtschule;413
2014;60346;Lehrabschluss;1177
2014;60346;Mittlere und h̦here Schule;770
2014;60346;Hochschule und Akademie;225
2014;60347;Pflichtschule;323
2014;60347;Lehrabschluss;883
2014;60347;Mittlere und h̦here Schule;553
2014;60347;Hochschule und Akademie;134
2014;60348;Pflichtschule;284
2014;60348;Lehrabschluss;1058
2014;60348;Mittlere und h̦here Schule;702
